NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1 NA -1 -1.545455 NA NA NA NA NA NA NA -3.625 -3.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 -1 -1 -1 -1.5 -2 -2 NA NA -3 -3 -3 -3.25 -3.5 -3 -3.461539 -4 -4 -4 -4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 -0.8125 -1 -1 -1.125 -2 -2 -2 -2.0625 -2.9375 -3 -3 -3 -3 -3 -3 -3.3125 -3.875 -4 -4 -4 -4 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0.0625 0 0 -0.625 -1 -1 -1 -1.8125 -2 -2 -2 -2.5 -3 -3 -3 -3 -3 -3 -3 -3 -3.3125 -3.625 -3.8125 -4 -3.75 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.6 1 1 1 0.25 0 0 -0.5 -1 -1 -1 -1.25 -2 -2 -2 -2.0625 -2.9375 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA 3.9375 3 NA NA NA NA 2 2 1.6875 1 1 1 0.5 0 0 -0.125 -1 -1 -1 -1 -1.8125 -2 -2 -2 -2.3125 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA 4 3 3 3 2.75 2 2 2 1.9375 1 1 1 0.6875 0 0 0 -0.6875 -1 -1 -1 -1.375 -2 -2 -2 -2 -2.25 -3 -2.9375 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 4.125 4 4 4 3.1875 3 3 2.9375 2.1875 2 2 2 1.1875 1 1 0.875 0 0 0 -0.3125 -1 -1 -1 -1 -1.625 -2 -2 -2 -2 -2.375 -2.5625 -2.75 -2.8125 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 5.8 5 5 5 4.625 4 4 4 3.3125 3 3 3 2.5 2 2 2 1.25 1 1 1 0.25 0 0 0 -0.875 -1 -1 -1 -1.1875 -2 -2 -2 -2 -2 -2.125 -2 -2 -2.5625 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 5.8125 5 5 5 4.9375 4 4 4 3.4375 3 3 3 2.5625 2 2 2 1.5 1 1 1 0.5 0 0 0 -0.375 -1 -1 -1 -1 -1.5 -2 -2 -2 -2 -2 -2 -2 -2 -2.3125 -2.8125 -2.9375 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 5.666667 5 5 5 4.75 4 4 4 3.625 3 3 3 2.6875 2 2 2 1.875 1 1 1 0.75 0 0 0 0 -0.6875 -0.8125 -1 -1 -1 -1.6875 -1.75 -1.875 -2 -2 -2 -2 -2 -2.0625 -2.25 -2.5625 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
