NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 254 NA 253.6923 253.3636 NA NA NA NA NA NA NA 253 253 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 254 254 253.25 253.125 253 253 253 253 NA NA 253 253 253 253 252.875 253 253 253 253 253 252.7273 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 253.5 253.7333 253.625 253 253 253 253 253 253 253 253 252.8125 252.5 252.3125 252.1875 252.5 253 252.875 252.625 252.3125 252 252 252 252 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 253 253 253 253 253 253 253 252.9375 252.8125 252.625 252.375 252.0625 252 252 252 252 252.25 252.25 252 252 252 252 252 252 252 251.8333 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 253 253 253 253 253 253 253 252.5 252.3125 252.25 252.0625 252 252 252 252 252 252 252 252 252 252 252 252 252 252 251.875 251.5 251.25 251 251 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA 253 253 NA NA NA NA 253 253 253 253 252.875 252.75 252.75 252.6875 252.5 252 252 252 252 252 252 252 252 252 251.875 251.5 251.25 251.5625 252 252 251.875 251.5625 251.25 251 251 251 251 251 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA NA NA NA 252.5 252.5 252.375 252.375 252.3125 252.25 252.375 252.3125 252.125 252 252 252 252 252 252 252 252 252 252 252 251.9375 251.75 251.5625 251.25 251.0625 251 251 251.125 251.1875 251 251 251 251 251 251 251 251 250.9375 250.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA NA 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 251.6875 251.6875 251.5 251.3125 251.0625 251 251 251 251 251 251 251 251 251 251 251 251 251 251 250.875 250.5 250.3125 250 250 250 250 250 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 252 251.75 251.75 251.625 251.3125 251 251 251 251 251 251 251 251 251 251 251 250.875 250.75 251 251 250.9375 250.625 250.375 250.125 250 250 250 250 250 250 250 250 250 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 251.8125 252 252 252 252 251.9375 252 251.8125 251.6875 251.5 251.5 251.5 251.5 251.5 251.3125 251.25 251.1875 251 251 251 251 251 251 251 251 251 251 251 250.8125 250.75 250.5625 250.3125 250.1875 250 250.25 250.3125 250.3125 250.0625 250 250 250 250 250 250 250 250 249.6875 250 250 249.8125 249.4375 249.1429 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 251 251 251 251 251 251 251 251 251 251 251 251 251 251 251 251 251 251 251 250.875 250.75 250.75 251 250.625 251 250.625 250.375 250.1875 250 250 250 250 250 250 249.875 249.75 249.75 249.75 249.75 249.75 249.75 249.5625 249.5 249.375 249 248.8125 248.75 249.4375 248.9375 248.75 248.75 248.75 248.75 248.6364 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA 251 251 251 251 251 251 251 251 251 251 251 250.75 250.625 250.5625 250.625 250.5 250.4375 250.25 250.125 250 250 250 250.1875 250 250 250 250 250 250 250 250 250 250 250 249.5 249 249 248.875 248.625 248.3125 248.0625 248 248 248 248 248 248 248.125 248 248 248 248 248 248 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 251 251 250.875 250.75 250.5625 250.5 250.5 250.25 250.25 250.0625 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 249.6875 249.5625 249.375 249.1875 248.8125 248.25 248.25 248.0625 248 248 248 248 248 248 248 248 248 248 248 248 248 248 248 247.875 247.5 NA NA NA 247 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA 250.1111 250.0625 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 250 249.75 249.875 249.75 249.75 249.6875 249.5625 249.375 249 249 249 249 249 249 248.5 248 248 248 248 248 248 248 248 248 247.875 247.5625 247.1875 248 248 248 247.9375 247.625 247.3125 247 247 247 247 247 247 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA 250 250 250 250 250 250 250 250 250 250 250 250 249.8125 249.375 249.3125 249.5 249.3125 249.1875 249 249 249 249 249 249 249 249 249 249 249 249 249 249 248.5 248 248 248 248 247.875 247.875 247.625 247.375 247.1875 247 247 247 247.875 247.5625 247.3125 247 247 247 247 247 247 247 247 247 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
NA NA NA NA 250 250 250 250 250 249.75 249.75 249.5 249.3125 249.1875 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 249 248.75 248.5 248.4375 248.25 248.0625 247.8125 247.5 247.375 247.3125 247 247 247 247 247 247 247 247 247 247 247 247 247 247 247 247 247 247 246.9375 246.5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 
